ModelConditionID,ModelID,ParentModelConditionID,CellFormat,PassageNumber,GrowthMedia,FormulationID,PlateCoating
MC-000423-ed3k,ACH-000423,,adherent,,,,None
MC-000423-Tx7a,ACH-000423,,adherent,,MF-023-002,McCoy's 5A + 15% FBS,None
MC-000424-VRxU,ACH-000424,,adherent,,MF-005-001,IMDM + 10% FBS,None
MC-000424-y6EX,ACH-000424,,adherent,,,,None
MC-000425-cqUH,ACH-000425,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000425-UYlA,ACH-000425,,adherent,,,,None
MC-000426-vT1j,ACH-000426,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000427-cwjs,ACH-000427,,adherent,,,,None
MC-000427-fGvH,ACH-000427,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000428-mn7k,ACH-000428,,adherent,,MF-001-014,RPMI + 5% FBS,None
MC-000428-wE5x,ACH-000428,,adherent,,,,None
MC-000429-A7Sw,ACH-000429,,,,,,None
MC-000429-gjoP,ACH-000429,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000430-LxgI,ACH-000430,,,,,,None
MC-000430-zl5N,ACH-000430,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000431-32KF,ACH-000431,,suspension,,,,None
MC-000431-ATIc,ACH-000431,,suspension,,MF-004-001,F12 + 10% FBS,None
MC-000432-msZ2,ACH-000432,,suspension,,MF-001-021,RPMI + 20% FBS + 2mM Glutamine,None
MC-000432-tHUL,ACH-000432,,suspension,,,,None
MC-000433-fLcb,ACH-000433,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000433-QMwK,ACH-000433,,adherent,,,,None
MC-000434-8t7w,ACH-000434,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000434-JJXr,ACH-000434,,adherent,,,,None
MC-000435-eQbb,ACH-000435,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000436-76Cr,ACH-000436,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000437-PETQ,ACH-000437,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000437-qpTL,ACH-000437,,adherent,,,,None
MC-000438-97t0,ACH-000438,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000438-LSP3,ACH-000438,,suspension,,,,None
MC-000439-NHr9,ACH-000439,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000439-sv02,ACH-000439,,suspension,,,,None
MC-000440-788S,ACH-000440,,adherent,,,,None
MC-000440-o2P6,ACH-000440,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000441-c3sp,ACH-000441,,mixed,,MF-002-001,DMEM + 10% FBS,None
MC-000441-N6yZ,ACH-000441,,mixed,,,,None
MC-000442-2s22,ACH-000442,,adherent,,,,None
MC-000442-9XIo,ACH-000442,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000443-Vqi3,ACH-000443,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000443-VzGx,ACH-000443,,,,,,None
MC-000444-lwIE,ACH-000444,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000444-YZXO,ACH-000444,,adherent,,,,None
MC-000445-pJlM,ACH-000445,,adherent,,MF-002-008,DMEM + 5% FBS,None
MC-000446-BoNJ,ACH-000446,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000447-VLSP,ACH-000447,,,,,,None
MC-000447-Xhod,ACH-000447,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000448-6xWU,ACH-000448,,mixed,,,,None
MC-000448-xj1z,ACH-000448,,mixed,,MF-001-014,RPMI + 5% FBS,None
MC-000449-CzYj,ACH-000449,,adherent,,,,None
MC-000449-iHb5,ACH-000449,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000450-UsoN,ACH-000450,,adherent,,,,None
MC-000450-v6IX,ACH-000450,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000451-FDtA,ACH-000451,,,,,,None
MC-000451-ikjy,ACH-000451,,adherent,,MF-001-014,RPMI + 5% FBS,None
MC-000452-2Iuz,ACH-000452,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000452-y5uV,ACH-000452,,adherent,,,,None
MC-000453-gsBl,ACH-000453,,suspension,,MF-001-021,RPMI + 20% FBS + 2mM Glutamine,None
MC-000454-fbF7,ACH-000454,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000455-QvVM,ACH-000455,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000456-4zaf,ACH-000456,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000456-LaWY,ACH-000456,,monolayer,,,,None
MC-000457-BEt0,ACH-000457,,monolayer,,MF-002-009,DMEM + 20% FBS,None
MC-000457-iohc,ACH-000457,,monolayer,,,,None
MC-000458-xKvR,ACH-000458,,adherent,,MF-004-001,F12 + 10% FBS,None
MC-000459-htGX,ACH-000459,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000460-OPZJ,ACH-000460,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000461-uDY4,ACH-000461,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000462-xIRj,ACH-000462,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000463-0z7G,ACH-000463,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000463-Z0fK,ACH-000463,,adherent,,,,None
MC-000464-IvZC,ACH-000464,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000464-YDMd,ACH-000464,,adherent,,,,None
MC-000465-jRsG,ACH-000465,,suspension,,,,None
MC-000465-SoO3,ACH-000465,,suspension,,MF-015-001,EMEM + 10% FBS,None
MC-000466-hcLR,ACH-000466,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000467-3FoK,ACH-000467,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000467-6Db0,ACH-000467,,adherent,,,,None
MC-000468-c6hY,ACH-000468,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000469-HmTS,ACH-000469,,adherent,,,,None
MC-000469-mQzu,ACH-000469,,adherent,,MF-015-009,EMEM + 20% FBS,None
MC-000470-0cwL,ACH-000470,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000470-7IjR,ACH-000470,,adherent,,,,None
MC-000471-iBae,ACH-000471,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000472-rCox,ACH-000472,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000472-TlNK,ACH-000472,,adherent,,,,None
MC-000473-Ey6A,ACH-000473,,adherent,,,,None
MC-000473-MpEw,ACH-000473,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000475-MOdu,ACH-000475,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000475-W7YC,ACH-000475,,adherent,,,,None
MC-000476-aM0Z,ACH-000476,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000476-xgG1,ACH-000476,,adherent,,,,None
MC-000477-pmML,ACH-000477,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000478-mPIr,ACH-000478,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000478-paF1,ACH-000478,,adherent,,,,None
MC-000479-6qKr,ACH-000479,,adherent,,MF-002-008,DMEM + 5% FBS,None
MC-000480-LnYg,ACH-000480,,adherent,,,,None
MC-000480-TrEW,ACH-000480,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000481-45N2,ACH-000481,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000481-bFe4,ACH-000481,,mixed,,,,None
MC-000482-VfTP,ACH-000482,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000482-yTPH,ACH-000482,,adherent,,,,None
MC-000483-PV93,ACH-000483,,adherent,,,,None
MC-000483-toXy,ACH-000483,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000484-3iBo,ACH-000484,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000484-thJb,ACH-000484,,adherent,,,,None
MC-000485-p85M,ACH-000485,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000486-S058,ACH-000486,,adherent,,,,None
MC-000486-zsD2,ACH-000486,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000487-b0zV,ACH-000487,,suspension,,MF-001-028,RPMI + 20% FBS + 10ng/ml GM-CSF,None
MC-000488-sREU,ACH-000488,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000488-ufMX,ACH-000488,,adherent,,,,None
MC-000489-57N4,ACH-000489,,adherent,,,,None
MC-000489-H7Ic,ACH-000489,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000490-7cuv,ACH-000490,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000491-4Sgx,ACH-000491,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000491-W4s6,ACH-000491,,mixed,,,,None
MC-000492-fJz7,ACH-000492,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000493-3Cne,ACH-000493,,adherent,,,,None
MC-000493-GcWi,ACH-000493,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000494-s2Mp,ACH-000494,,,,,,None
MC-000495-g0D3,ACH-000495,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000496-10Gs,ACH-000496,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000496-y1LD,ACH-000496,,adherent,,,,None
MC-000498-COlJ,ACH-000498,,suspension,,,,None
MC-000498-kxhP,ACH-000498,,suspension,,MF-003-001,AlphaMEM + 10% FBS,None
MC-000499-2oo9,ACH-000499,,,,,,None
MC-000499-mIS1,ACH-000499,,adherent,,MF-002-003,DMEM + 10% FBS + 2mM Glutamine,None
MC-000500-AuBV,ACH-000500,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000501-66hN,ACH-000501,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000501-zhHw,ACH-000501,,,,,,None
MC-000502-yIwz,ACH-000502,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000503-KJA2,ACH-000503,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000504-2V8V,ACH-000504,,adherent,,MF-001-014,RPMI + 5% FBS,None
MC-000504-aQvj,ACH-000504,,adherent,,,,None
MC-000505-3edj,ACH-000505,,adherent,,MF-004-001,F12 + 10% FBS,None
MC-000505-RbSi,ACH-000505,,adherent,,,,None
MC-000506-UCrK,ACH-000506,,suspension,,,,None
MC-000506-Zcrt,ACH-000506,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000507-V957,ACH-000507,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000508-AwIO,ACH-000508,,,,,,None
MC-000508-Bwd0,ACH-000508,,mixed,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000509-QeYM,ACH-000509,,suspension,,MF-005-004,IMDM + 20% FBS,None
MC-000510-vWgo,ACH-000510,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000510-Z2or,ACH-000510,,adherent,,,,None
MC-000511-GHgo,ACH-000511,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000512-BELB,ACH-000512,,suspension,,MF-001-024,RPMI + 20% FBS + 10ng/ml IL-6,None
MC-000513-jKDw,ACH-000513,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000514-fd1i,ACH-000514,,suspension,,MF-007-025,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol,None
MC-000514-sDLl,ACH-000514,,suspension,,,,None
MC-000515-cc7O,ACH-000515,,suspension,,,,None
MC-000515-ooNl,ACH-000515,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000516-kQiE,ACH-000516,,adherent,,,,None
MC-000516-TvpK,ACH-000516,,adherent,,MF-001-020,RPMI + 20% FBS,None
MC-000517-kcbL,ACH-000517,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000518-mZY2,ACH-000518,,monolayer,,,,None
MC-000518-PzGm,ACH-000518,,monolayer,,MF-002-001,DMEM + 10% FBS,None
MC-000519-6MYr,ACH-000519,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000520-YIm7,ACH-000520,,adherent,,,,None
MC-000521-EQHC,ACH-000521,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000521-rkNP,ACH-000521,,adherent,,,,None
MC-000522-4AmM,ACH-000522,,adherent,,,,None
MC-000522-7Rt7,ACH-000522,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000523-eCl1,ACH-000523,,mixed,,MF-001-020,RPMI + 20% FBS,None
MC-000524-696J,ACH-000524,,adherent,,,,None
MC-000524-7y8Z,ACH-000524,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000525-BRBs,ACH-000525,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000525-kFeN,ACH-000525,,,,,,None
MC-000526-l5pn,ACH-000526,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000527-f2HC,ACH-000527,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000527-sDUu,ACH-000527,,adherent,,,,None
MC-000528-86TD,ACH-000528,,adherent,,,,None
MC-000528-BMri,ACH-000528,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000529-XJJm,ACH-000529,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000530-vUsT,ACH-000530,,adherent,,MF-020-001,Waymouth's MB 752_1 + 10% FBS,None
MC-000530-WFVn,ACH-000530,,adherent,,,,None
MC-000531-xOEq,ACH-000531,,monolayer,,,,None
MC-000532-DVgv,ACH-000532,,monolayer,,,,None
MC-000532-NN9r,ACH-000532,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000533-fYvG,ACH-000533,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000534-Qtqb,ACH-000534,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000534-wcWB,ACH-000534,,,,,,None
MC-000535-t4WG,ACH-000535,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000535-xYQ2,ACH-000535,,adherent,,,,None
MC-000536-0pgd,ACH-000536,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000536-FXhI,ACH-000536,,,,,,None
MC-000537-uVHC,ACH-000537,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000538-l7Lz,ACH-000538,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000538-s70K,ACH-000538,,adherent,,,,None
MC-000539-pCbq,ACH-000539,,adherent,,,,None
MC-000540-xCtq,ACH-000540,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000541-nrlm,ACH-000541,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000542-5nl4,ACH-000542,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000543-WI4t,ACH-000543,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000544-CWJO,ACH-000544,,adherent,,,,None
MC-000544-xZXk,ACH-000544,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000545-QqlV,ACH-000545,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000545-viLC,ACH-000545,,adherent,,,,None
MC-000546-1McC,ACH-000546,,,,,,None
MC-000546-f8TR,ACH-000546,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000547-djnC,ACH-000547,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000547-i5oW,ACH-000547,,adherent,,,,None
MC-000548-cZvo,ACH-000548,,monolayer,,,,None
MC-000548-fylx,ACH-000548,,monolayer,,MF-002-001,DMEM + 10% FBS,None
MC-000549-P7xB,ACH-000549,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000550-SVpf,ACH-000550,,adherent,,MF-002-022,DMEM + 15% FBS,None
MC-000551-8iFg,ACH-000551,,suspension,,,,None
MC-000551-DKoh,ACH-000551,,suspension,,MF-005-001,IMDM + 10% FBS,None
MC-000552-7gEK,ACH-000552,,adherent,,,,None
MC-000552-bdsQ,ACH-000552,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000553-uuoP,ACH-000553,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000554-CtOe,ACH-000554,,adherent,,,,None
MC-000554-KCT9,ACH-000554,,adherent,,MF-021-001,L-15 + 10% FBS,None
MC-000555-Yc4b,ACH-000555,,adherent,,,,None
MC-000555-ZjrM,ACH-000555,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000556-MsyC,ACH-000556,,adherent,,,,None
MC-000556-YK2Z,ACH-000556,,adherent,,MF-015-001,EMEM + 10% FBS,None
MC-000557-cEXn,ACH-000557,,suspension,,MF-005-007,IMDM + 5% FBS + 10ug/ml Insulin + 5ug/ml Transferrin + 2ng/ml GM-CSF,None
MC-000558-HsPe,ACH-000558,,adherent,,,,None
MC-000558-q891,ACH-000558,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000559-FCy3,ACH-000559,,mixed,,,,None
MC-000559-OXfk,ACH-000559,,mixed,,MF-007-010,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,None
MC-000560-gl5z,ACH-000560,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000560-YCjG,ACH-000560,,,,,,None
MC-000561-cgOa,ACH-000561,,,,,,None
MC-000561-m7ap,ACH-000561,,adherent,,MF-004-001,F12 + 10% FBS,None
MC-000562-mq0V,ACH-000562,,,,,,None
MC-000562-veWb,ACH-000562,,adherent,,,,None
MC-000563-h25t,ACH-000563,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000563-jCCJ,ACH-000563,,adherent,,,,None
MC-000564-riBO,ACH-000564,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000565-MZf1,ACH-000565,,adherent,,,,None
MC-000565-zttA,ACH-000565,,adherent,,,,None
MC-000566-4Sxv,ACH-000566,,monolayer,,,,None
MC-000566-7ICC,ACH-000566,,monolayer,,,,None
MC-000567-1IeE,ACH-000567,,adherent,,,,None
MC-000567-vQCv,ACH-000567,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000568-QfIB,ACH-000568,,mixed,,,,None
MC-000568-Ulyb,ACH-000568,,mixed,,MF-001-020,RPMI + 20% FBS,None
MC-000569-PzDl,ACH-000569,,adherent,,MF-002-003,DMEM + 10% FBS + 2mM Glutamine,None
MC-000569-Tdr7,ACH-000569,,adherent,,,,None
MC-000570-BVGy,ACH-000570,,adherent,,,,None
MC-000570-eOob,ACH-000570,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000571-0MLO,ACH-000571,,adherent,,,,None
MC-000571-l91a,ACH-000571,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000572-ugKw,ACH-000572,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000572-yFVA,ACH-000572,,adherent,,,,None
MC-000573-ASEy,ACH-000573,,mixed,,,,None
MC-000573-NdVR,ACH-000573,,mixed,,,,None
MC-000574-hmfX,ACH-000574,,adherent,,,,None
MC-000574-NENH,ACH-000574,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000575-q3Ch,ACH-000575,,adherent,,,,None
MC-000576-XM9D,ACH-000576,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000577-J7sN,ACH-000577,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000578-0XhE,ACH-000578,,monolayer,,,,None
MC-000579-O3LW,ACH-000579,,adherent,,,,None
MC-000579-xadI,ACH-000579,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000580-ymtS,ACH-000580,,adherent,,,,None
MC-000581-Tdqz,ACH-000581,,,,,,None
MC-000581-XiH0,ACH-000581,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000582-hnXD,ACH-000582,,adherent,,,,None
MC-000582-oMcf,ACH-000582,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000583-c03L,ACH-000583,,suspension,,,,None
MC-000583-payY,ACH-000583,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000584-AUVi,ACH-000584,,adherent,,MF-007-001,DMEM:F12 + 10% FBS,None
MC-000584-fYwY,ACH-000584,,adherent,,,,None
MC-000585-bB5C,ACH-000585,,adherent,,MF-001-020,RPMI + 20% FBS,None
MC-000585-taeO,ACH-000585,,adherent,,,,None
MC-000586-9LVL,ACH-000586,,adherent,,,,None
MC-000586-c00I,ACH-000586,,adherent,,,,None
MC-000587-1IBb,ACH-000587,,adherent,,,,None
MC-000587-Rius,ACH-000587,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000588-mIbO,ACH-000588,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000589-7aEe,ACH-000589,,adherent,,,,None
MC-000589-DVAf,ACH-000589,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000590-jjkj,ACH-000590,,adherent,,,,None
MC-000591-7ouP,ACH-000591,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000592-RBCT,ACH-000592,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000593-aYaS,ACH-000593,,monolayer,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000594-xFjb,ACH-000594,,mixed,,,,None
MC-000595-Gzg4,ACH-000595,,adherent,,MF-002-008,DMEM + 5% FBS,None
MC-000595-Ssey,ACH-000595,,adherent,,,,None
MC-000596-MF8N,ACH-000596,,monolayer,,,,None
MC-000596-ocip,ACH-000596,,monolayer,,MF-001-020,RPMI + 20% FBS,None
MC-000597-RDyO,ACH-000597,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000598-DAax,ACH-000598,,suspension,,,,None
MC-000599-AlzI,ACH-000599,,monolayer,,,,None
MC-000599-SvzV,ACH-000599,,monolayer,,MF-002-001,DMEM + 10% FBS,None
MC-000600-vKRN,ACH-000600,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000601-0XfO,ACH-000601,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000601-42Mz,ACH-000601,,adherent,,,,None
MC-000602-uVHZ,ACH-000602,,suspension,,MF-001-028,RPMI + 20% FBS + 10ng/ml GM-CSF,None
MC-000603-6hMN,ACH-000603,,monolayer,,,,None
MC-000603-DDB8,ACH-000603,,monolayer,,,,None
MC-000604-3ciw,ACH-000604,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000605-kZXV,ACH-000605,,adherent,,,,None
MC-000605-mA6N,ACH-000605,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000606-ClJi,ACH-000606,,adherent,,MF-005-002,IMDM + 10% FBS + 2mM Glutamine,None
MC-000607-ax0u,ACH-000607,,,,,,None
MC-000607-tkjL,ACH-000607,,suspension,,MF-007-001,DMEM:F12 + 10% FBS,None
MC-000608-tjzi,ACH-000608,,adherent,,MF-002-003,DMEM + 10% FBS + 2mM Glutamine,None
MC-000609-4eFz,ACH-000609,,adherent,,,,None
MC-000609-rR5h,ACH-000609,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000610-Mmk4,ACH-000610,,mixed,,,,None
MC-000610-VNJ6,ACH-000610,,mixed,,,,None
MC-000611-rOIo,ACH-000611,,suspension,,,,None
MC-000611-WhVU,ACH-000611,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000612-7B8o,ACH-000612,,suspension,,,,None
MC-000613-BLdH,ACH-000613,,adherent,,,,None
MC-000613-I0we,ACH-000613,,,,,,None
MC-000614-7X1Q,ACH-000614,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000614-mVUT,ACH-000614,,adherent,,,,None
MC-000615-4XlB,ACH-000615,,,,,,None
MC-000615-qzpF,ACH-000615,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000616-6kI7,ACH-000616,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000616-zrFf,ACH-000616,,adherent,,,,None
MC-000617-B40F,ACH-000617,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000617-T8bN,ACH-000617,,adherent,,,,None
MC-000618-7qcd,ACH-000618,,monolayer,,,,None
MC-000619-1kR8,ACH-000619,,adherent,,MF-005-002,IMDM + 10% FBS + 2mM Glutamine,None
MC-000619-dYai,ACH-000619,,,,,,None
MC-000620-dj0N,ACH-000620,,adherent,,,,None
MC-000620-sZdG,ACH-000620,,adherent,,MF-022-001,William's E medium + 10% FBS,None
MC-000621-jers,ACH-000621,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000621-OQLl,ACH-000621,,adherent,,,,None
MC-000622-2BQ2,ACH-000622,,adherent,,,,None
MC-000622-BOnI,ACH-000622,,adherent,,,,None
MC-000623-239I,ACH-000623,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000624-9TIG,ACH-000624,,adherent,,,,None
MC-000624-eeVv,ACH-000624,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000625-ENPZ,ACH-000625,,mixed,,MF-006-001,MEM + 10% FBS,None
MC-000626-fGl1,ACH-000626,,suspension,,,,None
MC-000626-uoIB,ACH-000626,,suspension,,,,None
MC-000627-Frw9,ACH-000627,,monolayer,,,,None
MC-000627-qj3B,ACH-000627,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000628-etnt,ACH-000628,,adherent,,,,None
MC-000628-S5WB,ACH-000628,,adherent,,,,None
MC-000629-dbT6,ACH-000629,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000630-nlYv,ACH-000630,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000631-f4Wo,ACH-000631,,adherent,,,,None
MC-000631-vlp5,ACH-000631,,adherent,,,,None
MC-000632-Khm1,ACH-000632,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000633-iIki,ACH-000633,,adherent,,MF-002-010,DMEM + 10% FBS + 1ug/ml Insulin,None
MC-000633-VnoS,ACH-000633,,adherent,,,,None
MC-000634-KPL2,ACH-000634,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000635-yEVa,ACH-000635,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000636-NXBb,ACH-000636,,suspension,,,,None
MC-000636-vNnG,ACH-000636,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000637-aARQ,ACH-000637,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000637-q42p,ACH-000637,,adherent,,,,None
MC-000638-57ZX,ACH-000638,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000638-PFDi,ACH-000638,,adherent,,,,None
MC-000639-ITlY,ACH-000639,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000639-pJGf,ACH-000639,,mixed,,,,None
MC-000640-6tDp,ACH-000640,,adherent,,,,None
MC-000640-tL2u,ACH-000640,,adherent,,,,None
MC-000641-2Ca9,ACH-000641,,mixed,,MF-001-020,RPMI + 20% FBS,None
MC-000642-PhVy,ACH-000642,,mixed,,,,None
MC-000643-0mJe,ACH-000643,,monolayer,,,,None
MC-000643-Lgxt,ACH-000643,,monolayer,,MF-002-001,DMEM + 10% FBS,None
MC-000644-IkVV,ACH-000644,,adherent,,,,None
MC-000644-wPiH,ACH-000644,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000645-YBVU,ACH-000645,,adherent,,MF-002-009,DMEM + 20% FBS,None
MC-000646-7oWm,ACH-000646,,adherent,,MF-001-001,RPMI + 10% FBS,None
