,preds,preds_raw,gene_name,cell
838,1.0,0.9264564,ENSG00000187630,G401
842,1.0,0.88756233,ENSG00000087085,G401
843,1.0,0.75006217,ENSG00000162066,G401
844,1.0,0.7293135,ENSG00000068903,G401
848,1.0,0.7313617,ENSG00000117305,G401
849,1.0,0.9997894,ENSG00000112972,G401
853,1.0,0.8274002,ENSG00000169359,G401
855,1.0,0.772036,ENSG00000100522,G401
857,1.0,0.65284824,ENSG00000141504,G401
859,1.0,0.9949713,ENSG00000278540,G401
860,1.0,0.9994561,ENSG00000131473,G401
863,1.0,0.9994387,ENSG00000062485,G401
865,1.0,0.9950192,ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291,G401
868,1.0,0.9313225,ENSG00000072310,G401
870,1.0,0.98923993,ENSG00000108468,G401
878,1.0,0.99335563,ENSG00000198431,G401
881,1.0,0.95641685,ENSG00000143418,G401
884,1.0,0.79522836,ENSG00000198931,G401
885,1.0,0.82928103,ENSG00000174669,G401
888,1.0,0.99947923,ENSG00000101444,G401
891,1.0,0.77457887,ENSG00000164638,G401
893,1.0,0.58157986,ENSG00000156110,G401
896,1.0,0.9999484,ENSG00000143774,G401
898,1.0,0.92405313,ENSG00000121851 and ENSG00000090060,G401
900,1.0,0.99903655,ENSG00000004455,G401
901,1.0,0.9999411,ENSG00000085231,G401
902,1.0,0.7046402,ENSG00000106992,G401
907,1.0,0.9783237,ENSG00000162433,G401
909,1.0,0.7195887,ENSG00000103024,G401
912,1.0,0.828973,ENSG00000172113,G401
913,1.0,0.7883922,ENSG00000239672,G401
914,1.0,0.9918268,ENSG00000243678,G401
916,1.0,0.99997175,ENSG00000162368,G401
917,1.0,0.737708,ENSG00000273841,G401
918,1.0,0.9998857,ENSG00000168393,G401
920,1.0,0.99976045,ENSG00000067225,G401
923,1.0,0.9999746,ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848,G401
924,1.0,0.99998033,ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848,G401
925,1.0,0.99945325,ENSG00000005022,G401
928,1.0,0.6437628,ENSG00000159322,G401
930,1.0,0.70434684,ENSG00000171302,G401
936,1.0,0.7782992,ENSG00000067057,G401
937,1.0,0.8849017,ENSG00000125454,G401
939,1.0,0.7687904,ENSG00000033627,G401
942,1.0,0.7170472,ENSG00000159921,G401
944,1.0,0.987068,ENSG00000128050,G401
947,1.0,0.7734784,ENSG00000167900,G401
953,1.0,0.8211029,ENSG00000001084 and ENSG00000023909,G401
958,1.0,0.63311386,ENSG00000160209,G401
959,1.0,0.9564448,ENSG00000135002,G401
965,1.0,0.99984634,ENSG00000068120,G401
966,1.0,0.98759127,ENSG00000084774,G401
969,1.0,0.7759727,ENSG00000114268,G401
970,1.0,0.8045275,ENSG00000067177 and ENSG00000102893 and ENSG00000164776,G401
971,1.0,0.79722947,ENSG00000196511,G401
973,1.0,0.84060675,ENSG00000059573,G401
974,1.0,0.8554811,ENSG00000163541 and ENSG00000172340,G401
975,1.0,0.9784371,ENSG00000136143 and ENSG00000163541,G401
981,1.0,0.9994344,ENSG00000173599,G401
992,1.0,0.7787139,ENSG00000167123,G401
994,1.0,0.9899302,ENSG00000183048,G401
996,1.0,0.8610415,ENSG00000100075,G401
1001,1.0,0.9998591,ENSG00000091140 and ENSG00000105953 and ENSG00000119689,G401
1003,1.0,0.6222389,ENSG00000103064,G401
1004,1.0,0.9649415,ENSG00000103257,G401
1005,1.0,0.95018816,ENSG00000105281,G401
1008,1.0,0.69148886,ENSG00000131067,G401
1010,1.0,0.99789536,ENSG00000168003,G401
1011,0.0,0.49659184,ENSG00000196517,G401
1014,1.0,0.99428624,ENSG00000092068 and ENSG00000168003,G401
1016,1.0,0.72846717,ENSG00000111371,G401
1017,1.0,0.95711833,ENSG00000134294,G401
1018,1.0,0.9833951,ENSG00000139514,G401
1026,1.0,0.99999774,ENSG00000119523,G401
1028,1.0,0.71197706,ENSG00000131238,G401
1029,1.0,0.713302,ENSG00000221988,G401
1032,1.0,0.999987,ENSG00000241258,G401
1037,1.0,0.99231017,ENSG00000070669,G401
1038,1.0,0.98319465,ENSG00000130707,G401
1039,1.0,0.99485683,ENSG00000091483,G401
1041,1.0,0.761479,ENSG00000131389,G401
1042,1.0,0.99801093,ENSG00000105220,G401
1043,1.0,0.9999604,ENSG00000033011,G401
1045,1.0,0.9305517,ENSG00000116353,G401
1046,1.0,0.73820084,ENSG00000123684,G401
1049,1.0,0.83201426,ENSG00000146648,G401
1050,1.0,0.9414567,ENSG00000171320,G401
1053,1.0,0.6252778,ENSG00000065989,G401
1056,1.0,0.65140563,ENSG00000113231,G401
1057,1.0,0.6201008,ENSG00000113448,G401
1059,1.0,0.6233312,ENSG00000137496,G401
1062,1.0,0.67506313,ENSG00000205268,G401
1063,1.0,0.99925166,ENSG00000101290,G401
1064,1.0,0.9992532,ENSG00000088766,G401
1065,1.0,0.9999579,ENSG00000087157,G401
1066,1.0,0.8318443,ENSG00000185813,G401
1069,1.0,0.82346594,ENSG00000101558,G401
1071,1.0,0.8234945,ENSG00000148154,G401
1083,0.0,0.49687186,ENSG00000113504,G401
1091,1.0,0.5200894,ENSG00000008300,G401
1093,1.0,0.52010185,ENSG00000164889,G401
1094,1.0,0.9913011,ENSG00000084090,G401
1099,0.0,0.49689904,ENSG00000073060,G401
1100,1.0,0.87361914,ENSG00000110721,G401
1102,1.0,0.78040934,ENSG00000129353,G401
1103,1.0,0.9787137,ENSG00000143036,G401
1104,1.0,0.96026707,ENSG00000156471,G401
1114,1.0,0.5012326,ENSG00000113273,G401
1122,1.0,0.6187841,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,G401
1123,1.0,0.6039151,ENSG00000141012,G401
1125,1.0,0.91473824,ENSG00000130164,G401
1126,1.0,0.9994836,ENSG00000100412,G401
1128,1.0,0.9885007,ENSG00000136381,G401
1129,1.0,0.5577822,ENSG00000111726,G401
1134,1.0,0.55723494,ENSG00000164414,G401
1139,1.0,0.999828,ENSG00000126088,G401
1140,1.0,0.99343395,ENSG00000080819,G401
1142,1.0,0.73753655,ENSG00000117411,G401
1143,1.0,0.7375307,ENSG00000158470,G401
1144,1.0,0.7953691,ENSG00000158850,G401
1149,1.0,0.9933808,ENSG00000141279,G401
1150,1.0,0.9974674,ENSG00000103257 and ENSG00000168003,G401
1154,1.0,0.9972498,ENSG00000151012 and ENSG00000168003,G401
1155,1.0,0.5492774,ENSG00000184470,G401
1157,1.0,0.7993189,ENSG00000143179,G401
1161,1.0,0.99999464,ENSG00000162408,G401
1166,1.0,0.75143486,ENSG00000122643,G401
1168,1.0,0.87556326,ENSG00000141698,G401
1170,1.0,0.96787137,ENSG00000115350 and ENSG00000148229,G401
1171,1.0,0.9999999,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482,G401
1172,1.0,0.9999999,ENSG00000014138 and ENSG00000101868,G401
1173,1.0,0.9999999,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084,G401
1174,1.0,0.9603169,ENSG00000009413,G401
1175,1.0,0.9766005,ENSG00000051341,G401
1178,1.0,0.99999976,ENSG00000111445,G401
1181,1.0,0.99998105,ENSG00000132382,G401
1182,1.0,0.9963477,ENSG00000140521,G401
1185,1.0,0.9971469,ENSG00000256525,G401
1186,1.0,0.71279305,ENSG00000156515,G401
1187,1.0,0.9389773,ENSG00000159399,G401
1190,1.0,0.9999809,ENSG00000113456 and ENSG00000172613,G401
1192,1.0,0.7498879,ENSG00000172890,G401
1194,1.0,0.9806356,ENSG00000173614,G401
1203,1.0,0.73922026,ENSG00000027847,G401
1204,1.0,0.72553337,ENSG00000060642,G401
1205,1.0,0.7954843,ENSG00000069943,G401
1212,1.0,0.7140191,ENSG00000134910,G401
1216,1.0,0.9999994,ENSG00000147162,G401
1219,1.0,0.7071562,ENSG00000163527,G401
1221,1.0,0.773908,ENSG00000170340,G401
1224,1.0,0.7375368,ENSG00000176383,G401
1231,1.0,0.7502497,ENSG00000100299,G401
1232,1.0,0.86792636,ENSG00000109107,G401
1236,1.0,0.9999832,ENSG00000111669,G401
1241,1.0,0.99955136,ENSG00000178700,G401
1242,1.0,0.99955505,ENSG00000228716,G401
1243,1.0,0.9997999,ENSG00000119689,G401
1244,1.0,0.79336303,ENSG00000067064,G401
1245,1.0,0.9992643,ENSG00000152904,G401
1246,1.0,0.9992643,ENSG00000160752,G401
1247,1.0,0.7718155,ENSG00000123453,G401
1248,1.0,0.9956393,ENSG00000090857,G401
1254,1.0,0.99838626,ENSG00000088305 and ENSG00000130816,G401
1257,1.0,0.900404,ENSG00000120697,G401
1258,1.0,0.9241693,ENSG00000175548,G401
1259,1.0,0.89446235,ENSG00000159063,G401
1260,1.0,0.8931339,ENSG00000088035,G401
1261,1.0,0.95403147,ENSG00000167130,G401
1262,1.0,0.9995753,ENSG00000175283,G401
1263,1.0,0.9888677,ENSG00000000419 and ENSG00000136908 and ENSG00000179085,G401
1264,1.0,0.891791,ENSG00000182858,G401
1265,1.0,0.99994016,ENSG00000172269,G401
1266,1.0,0.89309525,ENSG00000086848,G401
1269,1.0,0.7953152,ENSG00000131471,G401
1270,1.0,0.74180824,ENSG00000131480,G401
1271,1.0,0.99998343,ENSG00000149925,G401
1272,1.0,0.9999956,ENSG00000128951,G401
1273,1.0,0.79010576,ENSG00000125877,G401
1276,1.0,0.93237567,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,G401
1280,1.0,0.99972147,ENSG00000163931,G401
1281,0.0,0.49619868,ENSG00000101187,G401
1286,1.0,0.9179919,ENSG00000079459,G401
1287,1.0,0.998968,ENSG00000148459,G401
1288,1.0,0.8820502,ENSG00000164494,G401
1289,1.0,0.83778375,ENSG00000147454,G401
1290,1.0,0.99367964,ENSG00000155287,G401
1291,1.0,0.99889475,ENSG00000066926,G401
1295,1.0,0.9999963,ENSG00000165060,G401
1308,1.0,0.77594393,ENSG00000141959,G401
1310,1.0,0.71727,ENSG00000178802,G401
1312,1.0,0.9996569,ENSG00000198380,G401
1315,1.0,0.9999814,ENSG00000239900,G401
1316,1.0,0.9999844,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,G401
1317,1.0,0.9999995,ENSG00000253710,G401
1318,1.0,0.72435445,ENSG00000071073,G401
1321,1.0,0.7398717,ENSG00000176022,G401
1322,1.0,0.8896657,ENSG00000149541,G401
1326,1.0,0.9421307,ENSG00000117394,G401
1327,1.0,0.9999838,ENSG00000111640,G401
1330,1.0,0.7660396,ENSG00000181830,G401
1334,1.0,0.9783587,ENSG00000160211,G401
1335,1.0,0.9775965,ENSG00000130313,G401
1338,1.0,0.5406611,ENSG00000162688,G401
1342,1.0,0.5385554,ENSG00000068976,G401
1343,1.0,0.9416073,ENSG00000169764,G401
1347,1.0,0.8426693,ENSG00000139433,G401
1349,1.0,0.96508837,ENSG00000115652,G401
1351,1.0,0.9904953,ENSG00000177542,G401
1354,1.0,0.999635,ENSG00000163655,G401
1355,1.0,0.83031225,ENSG00000115419,G401
1357,1.0,0.99803656,ENSG00000171793,G401
1358,1.0,0.86827713,ENSG00000198814,G401
1359,1.0,0.9845613,ENSG00000144659,G401
1372,1.0,0.567721,ENSG00000143387,G401
1375,1.0,0.612889,ENSG00000174080,G401
1376,1.0,0.9964311,ENSG00000006695,G401
1377,1.0,0.83382607,ENSG00000054267,G401
1378,1.0,1.0,ENSG00000117682,G401
1379,1.0,0.996216,ENSG00000120942,G401
1380,1.0,0.78515583,ENSG00000183665,G401
1381,1.0,0.7453995,ENSG00000117450,G401
1382,0.0,0.44666833,ENSG00000126432,G401
1383,0.0,0.49472624,ENSG00000165672,G401
1384,1.0,0.9899302,ENSG00000167815,G401
1391,1.0,0.77125627,ENSG00000181045,G401
1392,1.0,0.87934405,ENSG00000033867,G401
1393,1.0,0.85527945,ENSG00000004961,G401
1397,1.0,0.91202825,ENSG00000108784,G401
1398,1.0,0.96179956,ENSG00000151348 and ENSG00000182197,G401
1405,1.0,0.9054308,ENSG00000256269,G401
1406,1.0,0.94858783,ENSG00000188690,G401
1407,1.0,0.9014836,ENSG00000106348,G401
1408,1.0,0.9996363,ENSG00000178035,G401
1411,1.0,0.75597674,ENSG00000151229,G401
1412,1.0,0.99977046,ENSG00000103502,G401
1413,1.0,0.75725913,ENSG00000198743,G401
1416,1.0,0.997431,ENSG00000166411,G401
1417,1.0,0.73753667,ENSG00000174684,G401
1418,1.0,0.8025743,ENSG00000160285,G401
1421,1.0,0.9989297,ENSG00000159593,G401
1422,1.0,0.8794577,ENSG00000166747,G401
1426,1.0,0.8773071,ENSG00000176393,G401
1428,1.0,0.9999324,ENSG00000172531,G401
1429,1.0,0.86547494,ENSG00000186298,G401
1430,1.0,0.9999399,ENSG00000213639,G401
1431,1.0,0.8572006,ENSG00000131828 and ENSG00000168291,G401
1432,1.0,0.8349076,ENSG00000144182,G401
1433,1.0,0.9999777,ENSG00000116120 and ENSG00000179115,G401
1434,1.0,0.7646674,ENSG00000165282,G401
1436,1.0,0.8175432,ENSG00000082212,G401
1439,1.0,0.99999905,ENSG00000100413,G401
1440,1.0,0.94843054,ENSG00000164068,G401
1441,1.0,0.9999807,ENSG00000173540,G401
1443,1.0,0.7170472,ENSG00000095380,G401
1447,1.0,0.999749,ENSG00000168906,G401
1450,1.0,0.99996996,ENSG00000101901,G401
1453,1.0,0.69828707,ENSG00000168282,G401
1456,1.0,0.88599193,ENSG00000144136,G401
1463,1.0,0.9999335,ENSG00000172339,G401
1464,1.0,0.99398285,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195,G401
1466,1.0,0.81891,ENSG00000111261,G401
1467,1.0,0.99784064,ENSG00000013375,G401
1468,1.0,0.8713968,ENSG00000117143,G401
1469,1.0,0.67997354,ENSG00000197355,G401
1471,1.0,0.72718346,ENSG00000096717,G401
1472,1.0,0.6966309,ENSG00000124523,G401
1473,1.0,0.77505857,ENSG00000124596,G401
1474,1.0,0.7189376,ENSG00000133315,G401
1477,1.0,0.6916562,ENSG00000157045,G401
1478,1.0,0.8269397,ENSG00000187531,G401
1480,1.0,0.9977666,ENSG00000105835,G401
1483,1.0,0.8177107,ENSG00000147813,G401
1489,1.0,0.7350023,ENSG00000197601,G401
1490,1.0,0.69220257,ENSG00000162813,G401
1491,1.0,0.9831911,ENSG00000157593,G401
1497,1.0,0.99994147,ENSG00000241878,G401
1498,1.0,0.9726094,ENSG00000110958,G401
1499,1.0,0.90177405,ENSG00000148334,G401
1504,1.0,0.8863605,ENSG00000051382,G401
1506,1.0,0.7997431,ENSG00000171608,G401
1507,1.0,0.9986286,ENSG00000161217,G401
1508,1.0,0.9999037,ENSG00000105568 and ENSG00000113575,G401
1509,1.0,0.9998807,ENSG00000104695 and ENSG00000105568 and ENSG00000221914,G401
1510,1.0,0.74313515,ENSG00000011485,G401
1512,1.0,0.99996936,ENSG00000060069,G401
1518,1.0,0.9414736,ENSG00000115241,G401
1519,1.0,0.99454284,ENSG00000119414,G401
1521,1.0,0.9999523,ENSG00000122484,G401
1526,1.0,0.73664206,ENSG00000144579,G401
1528,1.0,0.9999441,ENSG00000149923,G401
1529,1.0,0.9999542,ENSG00000160075,G401
1534,1.0,0.95006084,ENSG00000170836,G401
1536,1.0,0.77800894,ENSG00000175215,G401
1537,1.0,0.99983954,ENSG00000184203,G401
1539,1.0,0.9681046,ENSG00000143393,G401
1540,1.0,0.6999619,ENSG00000155252,G401
1541,1.0,0.9997782,ENSG00000241973,G401
1548,1.0,0.99998796,ENSG00000163684,G401
1549,1.0,0.9726094,ENSG00000244486,G401
1551,1.0,0.82164454,ENSG00000143224,G401
1552,1.0,0.9796306,ENSG00000114491,G401
1555,1.0,0.63311386,ENSG00000100092,G401
1560,1.0,0.94795424,ENSG00000134333,G401
1562,0.0,0.36974698,ENSG00000162496,G401
1565,1.0,0.8382186,ENSG00000147224,G401
1566,1.0,0.9999584,ENSG00000153574,G401
1567,1.0,0.99209166,ENSG00000123505,G401
1568,1.0,0.99933475,ENSG00000144741,G401
1570,1.0,0.9973882,ENSG00000168710,G401
1572,1.0,0.8882781,ENSG00000136699,G401
1576,1.0,0.8025743,ENSG00000104549,G401
1579,1.0,0.66023064,ENSG00000139531,G401
1582,1.0,0.7970519,ENSG00000117479,G401
1590,1.0,0.9999057,ENSG00000102967,G401
1593,1.0,0.9999844,ENSG00000143252,G401
1595,1.0,0.98891735,ENSG00000015532,G401
1596,1.0,0.7735961,ENSG00000102100,G401
1597,1.0,0.7731523,ENSG00000117308,G401
1599,1.0,0.83504647,ENSG00000130958,G401
1601,1.0,0.83504647,ENSG00000285269,G401
1604,1.0,0.74723727,ENSG00000109814,G401
1605,1.0,0.74724376,ENSG00000116704,G401
1612,1.0,0.9999999,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,G401
1613,1.0,0.9975036,ENSG00000093000,G401
1614,1.0,0.8605969,ENSG00000095319,G401
1615,1.0,0.99999976,ENSG00000102900,G401
1616,1.0,0.9999999,ENSG00000108559,G401
1617,1.0,0.99999976,ENSG00000113569,G401
1618,1.0,0.7296246,ENSG00000124789,G401
1619,1.0,0.9999999,ENSG00000126883,G401
1621,1.0,0.999652,ENSG00000138750,G401
1622,1.0,0.6285977,ENSG00000139496,G401
1623,1.0,0.9688389,ENSG00000153201,G401
1624,1.0,0.9999838,ENSG00000155561,G401
1625,1.0,0.7850341,ENSG00000163002,G401
1626,1.0,0.99996567,ENSG00000213024,G401
1629,0.0,0.49677563,ENSG00000170385,G401
1636,1.0,0.92308,ENSG00000196950,G401
1641,1.0,0.99987435,ENSG00000047249,G401
1644,1.0,0.7925211,ENSG00000179163,G401
1647,1.0,0.99995124,ENSG00000071553,G401
1648,1.0,0.7667097,ENSG00000124006,G401
1649,1.0,0.68706405,ENSG00000143933,G401
1650,1.0,0.9940037,ENSG00000115884,G401
1652,1.0,0.99998474,ENSG00000105254,G401
1661,1.0,0.7784401,ENSG00000099904,G401
1662,1.0,0.99996495,ENSG00000117410,G401
1664,1.0,0.9997894,ENSG00000102030,G401
1665,1.0,0.9999205,ENSG00000159720,G401
1666,1.0,0.6192669,ENSG00000138031,G401
1667,1.0,0.61904216,ENSG00000102312,G401
1668,1.0,0.8424493,ENSG00000185344,G401
1669,1.0,0.9999652,ENSG00000185883,G401
1672,1.0,0.9999865,ENSG00000106636,G401
1676,1.0,0.81191456,ENSG00000110583,G401
1677,1.0,0.9999958,ENSG00000121579,G401
1680,1.0,0.99999785,ENSG00000135372,G401
1683,1.0,0.69246316,ENSG00000156599,G401
1688,1.0,0.9994722,ENSG00000173418,G401
1689,1.0,0.7460628,ENSG00000174165,G401
1693,1.0,0.68646187,ENSG00000180776,G401
1697,1.0,0.8204857,ENSG00000188818,G401
1698,1.0,0.8924712,ENSG00000204160,G401
1,0.0,0.49816427,ENSG00000068366,GBM39
2,0.0,0.49768865,ENSG00000123983,GBM39
8,0.0,0.49498338,ENSG00000130304,GBM39
9,0.0,0.49410823,ENSG00000143554,GBM39
13,1.0,0.9356656,ENSG00000099194,GBM39
18,0.0,0.4951552,ENSG00000184227,GBM39
19,0.0,0.47733408,ENSG00000110090,GBM39
24,0.0,0.4980606,ENSG00000099797,GBM39
26,0.0,0.49816427,ENSG00000066322,GBM39
27,0.0,0.40769243,ENSG00000118402,GBM39
30,0.0,0.47965616,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,GBM39
33,0.0,0.4979504,ENSG00000177646,GBM39
34,0.0,0.46499345,ENSG00000157184,GBM39
37,0.0,0.49814284,ENSG00000161533,GBM39
38,0.0,0.46466324,ENSG00000178537,GBM39
39,0.0,0.4646657,ENSG00000197119,GBM39
41,0.0,0.4809182,ENSG00000197375,GBM39
43,0.0,0.4980042,ENSG00000067840,GBM39
44,0.0,0.49430075,ENSG00000101986,GBM39
45,0.0,0.49677253,ENSG00000130821,GBM39
49,1.0,0.5121278,ENSG00000185825,GBM39
52,0.0,0.49816427,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,GBM39
53,0.0,0.49816427,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,GBM39
54,0.0,0.4783589,ENSG00000084207,GBM39
56,0.0,0.49749786,ENSG00000134202,GBM39
59,0.0,0.49771464,ENSG00000168765,GBM39
62,0.0,0.49769124,ENSG00000213366,GBM39
64,0.0,0.4980566,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,GBM39
65,1.0,0.96481186,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,GBM39
67,1.0,0.5334454,ENSG00000169710,GBM39
68,0.0,0.48263085,ENSG00000167969,GBM39
76,1.0,0.654783,ENSG00000149084,GBM39
77,1.0,0.6589593,ENSG00000146066,GBM39
79,0.0,0.47449434,ENSG00000206527,GBM39
83,0.0,0.48012525,ENSG00000134824,GBM39
86,0.0,0.49816427,ENSG00000089597,GBM39
90,0.0,0.49816427,ENSG00000198162,GBM39
91,0.0,0.49816427,ENSG00000115275,GBM39
92,1.0,0.99999416,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,GBM39
97,0.0,0.49771625,ENSG00000131446,GBM39
98,0.0,0.49272642,ENSG00000139133,GBM39
99,0.0,0.4935804,ENSG00000108932,GBM39
100,0.0,0.47176075,ENSG00000141526,GBM39
101,0.0,0.49809068,ENSG00000155380,GBM39
102,0.0,0.49325997,ENSG00000168679,GBM39
104,0.0,0.49816427,ENSG00000164039,GBM39
105,1.0,0.726913,ENSG00000127125,GBM39
106,1.0,0.7096752,ENSG00000138621,GBM39
111,1.0,0.9230717,ENSG00000163344,GBM39
112,1.0,0.97144204,ENSG00000167508,GBM39
113,1.0,0.9995863,ENSG00000110921,GBM39
115,0.0,0.4815012,ENSG00000124370,GBM39
116,1.0,0.9995864,ENSG00000113161,GBM39
117,0.0,0.4957693,ENSG00000124767,GBM39
121,1.0,0.9747146,ENSG00000072506,GBM39
123,0.0,0.49803248,ENSG00000100294,GBM39
124,0.0,0.49801487,ENSG00000151093,GBM39
125,1.0,0.6117079,ENSG00000149313,GBM39
127,1.0,0.58670974,ENSG00000116237,GBM39
128,0.0,0.4950933,ENSG00000138814 and ENSG00000221823,GBM39
129,0.0,0.4975288,ENSG00000106799 and ENSG00000163513,GBM39
130,0.0,0.49816427,ENSG00000104365 and ENSG00000213341,GBM39
131,0.0,0.46679714,ENSG00000070770 and ENSG00000101266,GBM39
132,0.0,0.46285516,ENSG00000132964 and ENSG00000155111,GBM39
133,0.0,0.49759713,ENSG00000132155 and ENSG00000157764,GBM39
144,0.0,0.49516833,ENSG00000034152,GBM39
145,0.0,0.49811724,ENSG00000038382,GBM39
150,1.0,0.9995535,ENSG00000058729,GBM39
152,1.0,0.7501684,ENSG00000060237,GBM39
154,0.0,0.49762136,ENSG00000065243,GBM39
158,0.0,0.49788693,ENSG00000065883,GBM39
159,0.0,0.4608879,ENSG00000067900,GBM39
161,0.0,0.49816427,ENSG00000069956,GBM39
167,0.0,0.48197317,ENSG00000072062,GBM39
169,0.0,0.49772292,ENSG00000072518,GBM39
174,0.0,0.49754468,ENSG00000076984,GBM39
181,0.0,0.49809617,ENSG00000086015,GBM39
184,1.0,0.9997968,ENSG00000087586,GBM39
185,0.0,0.49816427,ENSG00000089022,GBM39
188,0.0,0.46568722,ENSG00000096063,GBM39
189,1.0,0.9997055,ENSG00000097046,GBM39
192,0.0,0.49794537,ENSG00000100030,GBM39
194,1.0,0.5834263,ENSG00000100749,GBM39
198,0.0,0.47204494,ENSG00000101266,GBM39
205,0.0,0.49766645,ENSG00000104375,GBM39
210,0.0,0.46139136,ENSG00000105221,GBM39
212,0.0,0.46343064,ENSG00000105613,GBM39
213,1.0,0.64586556,ENSG00000105810,GBM39
218,0.0,0.49778464,ENSG00000107779,GBM39
219,0.0,0.49805957,ENSG00000108443,GBM39
220,0.0,0.49715465,ENSG00000108946,GBM39
224,0.0,0.46132097,ENSG00000110931,GBM39
225,0.0,0.49816427,ENSG00000112062,GBM39
227,1.0,0.8577471,ENSG00000112739,GBM39
228,1.0,0.8797334,ENSG00000112742,GBM39
230,1.0,0.6808168,ENSG00000113712,GBM39
231,0.0,0.49727556,ENSG00000114302,GBM39
246,0.0,0.4666742,ENSG00000117676,GBM39
247,0.0,0.49786457,ENSG00000118046,GBM39
248,0.0,0.4622548,ENSG00000118515,GBM39
251,1.0,0.9993291,ENSG00000120539,GBM39
252,0.0,0.4621275,ENSG00000121989,GBM39
253,1.0,0.5699378,ENSG00000122966,GBM39
255,1.0,0.63938075,ENSG00000123374,GBM39
256,1.0,0.99761045,ENSG00000124784,GBM39
257,1.0,0.7518857,ENSG00000125651,GBM39
258,0.0,0.46716794,ENSG00000125834,GBM39
259,0.0,0.4646479,ENSG00000126562,GBM39
260,0.0,0.46623302,ENSG00000126934,GBM39
262,1.0,0.93052804,ENSG00000127564,GBM39
263,0.0,0.49813634,ENSG00000128829,GBM39
264,0.0,0.49816427,ENSG00000130175,GBM39
266,0.0,0.4624442,ENSG00000130669,GBM39
270,0.0,0.46723625,ENSG00000132356,GBM39
274,1.0,0.9998272,ENSG00000134058,GBM39
277,0.0,0.46368074,ENSG00000134318,GBM39
279,0.0,0.4635011,ENSG00000135250,GBM39
280,0.0,0.49780738,ENSG00000135341,GBM39
281,0.0,0.49704868,ENSG00000135446,GBM39
282,0.0,0.49816427,ENSG00000135503,GBM39
285,1.0,0.9998221,ENSG00000136807,GBM39
286,0.0,0.46692,ENSG00000137193,GBM39
288,0.0,0.49816427,ENSG00000137601,GBM39
292,0.0,0.4981348,ENSG00000139908,GBM39
294,1.0,0.9677317,ENSG00000140992,GBM39
296,0.0,0.46589303,ENSG00000141551,GBM39
299,0.0,0.48320863,ENSG00000142208,GBM39
300,1.0,0.9289004,ENSG00000142731,GBM39
308,1.0,0.758524,ENSG00000146872,GBM39
310,1.0,0.87612486,ENSG00000147133,GBM39
311,0.0,0.46392745,ENSG00000148660,GBM39
312,0.0,0.46202478,ENSG00000149269,GBM39
313,0.0,0.45736134,ENSG00000149311,GBM39
314,1.0,0.9999502,ENSG00000149554,GBM39
328,1.0,0.9851549,ENSG00000156970,GBM39
329,1.0,0.997092,ENSG00000157106,GBM39
330,0.0,0.49816427,ENSG00000157540,GBM39
337,0.0,0.46697417,ENSG00000160584,GBM39
339,0.0,0.46264505,ENSG00000162302,GBM39
342,0.0,0.49816427,ENSG00000163349,GBM39
345,0.0,0.48312292,ENSG00000163558,GBM39
351,0.0,0.46814933,ENSG00000165304,GBM39
353,0.0,0.49735275,ENSG00000166333,GBM39
354,1.0,0.9997539,ENSG00000166483,GBM39
356,1.0,0.9999548,ENSG00000166851,GBM39
357,1.0,0.5768365,ENSG00000167258,GBM39
360,0.0,0.46512312,ENSG00000168067,GBM39
363,0.0,0.46819973,ENSG00000169032,GBM39
366,1.0,0.83287936,ENSG00000169679,GBM39
368,0.0,0.46225464,ENSG00000170145,GBM39
369,1.0,0.99994576,ENSG00000170312,GBM39
372,0.0,0.4628418,ENSG00000172071,GBM39
373,1.0,0.95479137,ENSG00000172315,GBM39
374,0.0,0.46267164,ENSG00000172939,GBM39
375,0.0,0.4978562,ENSG00000173327,GBM39
378,1.0,0.99905556,ENSG00000175054,GBM39
380,0.0,0.4986534,ENSG00000176444,GBM39
383,0.0,0.46207651,ENSG00000178093,GBM39
385,1.0,0.59932685,ENSG00000178950,GBM39
