"from"	"to"	"Metabolite"
"917"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164039"	"m1045"
"918"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167733"	"m1045"
"919"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170426"	"m1045"
"920"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170786"	"m1045"
"921"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000176387"	"m1045"
"922"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183921"	"m1045"
"923"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000184860"	"m1045"
"924"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000186153"	"m1045"
"925"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000187134"	"m1045"
"926"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197894"	"m1045"
"927"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198074"	"m1045"
"928"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198189"	"m1045"
"929"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198610"	"m1045"
"930"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000204228"	"m1045"
"931"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000227471"	"m1045"
"932"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000240857"	"m1045"
"933"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000134538"	"m1045"
"934"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000057252"	"m1045"
"935"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167780"	"m1045"
"936"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000012660"	"m1045"
"937"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000066322"	"m1045"
"938"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000118402"	"m1045"
"939"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000119915"	"m1045"
"940"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164181"	"m1045"
"941"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170522"	"m1045"
"942"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197977"	"m1045"
"950"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000087076"	"m1045"
"951"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000099377"	"m1045"
"952"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000100867"	"m1045"
"953"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000109854"	"m1045"
"954"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000121039"	"m1045"
"955"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000138400"	"m1045"
"956"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000139988"	"m1045"
"957"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000145439"	"m1045"
"958"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000159692"	"m1045"
"959"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000160439"	"m1045"
"960"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164039"	"m1045"
"961"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167733"	"m1045"
"962"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170426"	"m1045"
"963"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170786"	"m1045"
"964"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000176387"	"m1045"
"965"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000183921"	"m1045"
"966"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000184860"	"m1045"
"967"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000186153"	"m1045"
"968"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000187134"	"m1045"
"969"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197894"	"m1045"
"970"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198074"	"m1045"
"971"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198189"	"m1045"
"972"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198610"	"m1045"
"973"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000204228"	"m1045"
"974"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000227471"	"m1045"
"975"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000240857"	"m1045"
"976"	"ENSG00000156110"	"ENSG00000134538"	"m1045"
"977"	"ENSG00000156110"	"ENSG00000057252"	"m1045"
"978"	"ENSG00000156110"	"ENSG00000167780"	"m1045"
